copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,sample_combos,hash
1043,Cold Denial,preferred,Pulse Rifle,Kinetic,1,0,0,1,"Surplus, Tunnel Vision","Headseeker, Multikill Clip",2,Headseeker+Surplus | Multikill Clip+Tunnel Vision,558794124
1044,The Scholar,preferred,Scout Rifle,Kinetic,1,0,0,1,Slideways,Celerity,1,Celerity+Slideways,2478792241
1045,Sole Survivor,preferred,Sniper Rifle,Arc,1,0,0,1,Outlaw,Firing Line,1,Firing Line+Outlaw,1150492185
1046,Multimach CCX,preferred,Submachine Gun,Kinetic,1,0,0,1,Under-Over,Iron Reach,1,Iron Reach+Under-Over,3211624072
1047,Mint Retrograde,preferred,Pulse Rifle,Strand,1,0,0,1,Hatchling,Cascade Point,1,Cascade Point+Hatchling,3285784871
1048,Mercurial Overreach,preferred,Sniper Rifle,Arc,1,0,0,1,Envious Assassin,Box Breathing,1,Box Breathing+Envious Assassin,4257236930
1049,MIDA Macro-Tool,preferred,Shotgun,Arc,1,0,0,1,Grave Robber,Rolling Storm,1,Grave Robber+Rolling Storm,2699423382
1050,Loaded Question,preferred,Fusion Rifle,Arc,1,0,0,1,Firmly Planted,Pugilist,1,Firmly Planted+Pugilist,3125454907
1051,Horror's Least,preferred,Pulse Rifle,Arc,1,0,0,1,Steady Hands,High-Impact Reserves,1,High-Impact Reserves+Steady Hands,216983039
1052,Frozen Orbit,preferred,Sniper Rifle,Void,1,0,0,1,Surplus,Keep Away,1,Keep Away+Surplus,1516542120
1053,Blast Furnace,preferred,Pulse Rifle,Kinetic,1,0,0,1,Snapshot Sights,One for All,1,One for All+Snapshot Sights,2533990645
1054,The Recluse,preferred,Submachine Gun,Void,1,0,0,1,Feeding Frenzy,Target Lock,1,Feeding Frenzy+Target Lock,3098328572
1055,The Other Half,preferred,Sword,Void,1,0,1,1,Eager Edge,Surrounded,1,Eager Edge+Surrounded,3257091167
1056,Temptation's Hook,preferred,Sword,Arc,1,0,0,1,Wellspring,Whirlwind Blade,1,Wellspring+Whirlwind Blade,1587953057
1057,Stars in Shadow,preferred,Pulse Rifle,Solar,1,0,0,1,Rapid Hit,Sword Logic,1,Rapid Hit+Sword Logic,3602242905
1058,Romantic Death,preferred,Grenade Launcher,Void,1,0,0,1,Stats for All,Destabilizing Rounds,1,Destabilizing Rounds+Stats for All,2979965246
1059,Redrix's Estoc,preferred,Pulse Rifle,Stasis,1,0,0,1,Perpetual Motion,Sword Logic,1,Perpetual Motion+Sword Logic,3218364298
1060,Qua Nilus II,preferred,Submachine Gun,Strand,1,0,0,1,Slice,Harmony,1,Harmony+Slice,190747610
1061,Pre Astyanax IV,preferred,Combat Bow,Solar,1,0,0,1,Successful Warm-Up,Swashbuckler,1,Successful Warm-Up+Swashbuckler,471764396
1062,Perfect Pitch,preferred,Submachine Gun,Solar,1,0,0,1,Dynamic Sway Reduction,Focused Fury,1,Dynamic Sway Reduction+Focused Fury,2191451996
1063,Outrageous Fortune,preferred,Grenade Launcher,Solar,1,0,0,1,Stats for All,Explosive Light,1,Explosive Light+Stats for All,4146673634
1064,Out of Bounds,preferred,Submachine Gun,Arc,1,0,0,1,Demolitionist,Jolting Feedback,1,Demolitionist+Jolting Feedback,3021407779
1065,Micromort,preferred,Rocket Launcher,Arc,1,0,0,1,"Clown Cartridge, Envious Arsenal, Impulse Amplifier","Binary Orbit, Bipod, Chain Reaction",1,Bipod+Clown Cartridge,602331467
1066,Luna's Howl,preferred,Hand Cannon,Solar,1,0,0,1,Eye of the Storm,Opening Shot,1,Eye of the Storm+Opening Shot,3757612024
1067,Gridskipper,preferred,Pulse Rifle,Void,1,0,0,1,Repulsor Brace,Headseeker,1,Headseeker+Repulsor Brace,3433930495
1068,D.F.A.,preferred,Hand Cannon,Kinetic,1,0,0,1,Fragile Focus,Rampage,1,Fragile Focus+Rampage,575830664
1069,Cruel Mercy,preferred,Pulse Rifle,Arc,1,0,0,1,Eddy Current,Headseeker,1,Eddy Current+Headseeker,4011513985
1070,Chroma Rush,preferred,Auto Rifle,Kinetic,1,0,0,1,To the Pain,Tap the Trigger,1,Tap the Trigger+To the Pain,2598420927
1071,Brass Attacks,preferred,Sidearm,Void,1,0,0,1,Slideways,Frenzy,1,Frenzy+Slideways,1291040554
1072,Retrofuturist,preferred,Shotgun,Void,1,0,0,1,"Hip-Fire Grip, Pulse Monitor, Unrelenting","Barrel Constrictor, Deconstruct, Trench Barrel",7,Barrel Constrictor+Hip-Fire Grip | Barrel Constrictor+Pulse Monitor | Barrel Constrictor+Unrelenting | Deconstruct+Hip-Fire Grip | Deconstruct+Unrelenting | Hip-Fire Grip+Trench Barrel | Trench Barrel+Unrelenting,1612781792
1073,Submission (Adept),preferred,Submachine Gun,Kinetic,0,1,1,0,"Overflow, Sleight of Hand, Turnabout","Bait and Switch, Chaos Reshaped, Demolitionist",7,Bait and Switch+Overflow | Bait and Switch+Turnabout | Chaos Reshaped+Overflow | Chaos Reshaped+Sleight of Hand | Chaos Reshaped+Turnabout | Demolitionist+Overflow | Demolitionist+Sleight of Hand,1941816543
1074,Riptide,preferred,Fusion Rifle,Stasis,1,0,0,1,"Feeding Frenzy, Field Prep, Perpetual Motion","Chill Clip, Cornered, Successful Warm-Up",6,Chill Clip+Feeding Frenzy | Chill Clip+Field Prep | Cornered+Feeding Frenzy | Cornered+Field Prep | Cornered+Perpetual Motion | Feeding Frenzy+Successful Warm-Up,2715240478
1075,Mykel's Reverence (Adept),preferred,Sidearm,Strand,0,1,1,0,"Perfect Float, Thresh, Unrelenting","Master of Arms, Paracausal Affinity, Tap the Trigger",6,Master of Arms+Unrelenting | Paracausal Affinity+Perfect Float | Paracausal Affinity+Thresh | Paracausal Affinity+Unrelenting | Perfect Float+Tap the Trigger | Tap the Trigger+Unrelenting,1986287028
1076,Origin Story,preferred,Auto Rifle,Kinetic,1,0,0,1,"Fragile Focus, Keep Away, Threat Detector","Gutshot Straight, Pugilist, Swashbuckler",6,Fragile Focus+Swashbuckler | Gutshot Straight+Keep Away | Gutshot Straight+Threat Detector | Keep Away+Pugilist | Keep Away+Swashbuckler | Pugilist+Threat Detector,2826850739
1077,The Spiteful Fang,preferred,Combat Bow,Stasis,1,0,0,1,"Archer's Tempo, Rimestealer, Successful Warm-Up","Archer's Gambit, Firefly, Frenzy",5,Archer's Gambit+Rimestealer | Archer's Tempo+Frenzy | Firefly+Rimestealer | Firefly+Successful Warm-Up | Frenzy+Successful Warm-Up,1704597062
1078,No Hesitation,preferred,Auto Rifle,Solar,1,0,1,1,"Ensemble, Physic, Target Lock","Empty Traits Socket, Frenzy, Surrounded",5,Empty Traits Socket+Physic | Frenzy+Physic | Frenzy+Target Lock | Physic+Surrounded | Surrounded+Target Lock,1801007332
1079,Lubrae's Ruin (Adept),preferred,Glaive,Solar,0,1,1,0,"Close to Melee, Frenzy, Tilting at Windmills","Incandescent, Unrelenting, Unstoppable Force",5,Close to Melee+Unrelenting | Close to Melee+Unstoppable Force | Frenzy+Unstoppable Force | Incandescent+Tilting at Windmills | Tilting at Windmills+Unrelenting,1466006054
1080,Finite Impactor,preferred,Hand Cannon,Solar,1,0,0,1,"Enlightened Action, Iron Grip, Slideways","Burning Ambition, Heating Up, Rapid Hit",5,Burning Ambition+Iron Grip | Burning Ambition+Slideways | Enlightened Action+Rapid Hit | Heating Up+Iron Grip | Heating Up+Slideways,1917334929
1081,Cataclysmic (Adept),preferred,Linear Fusion Rifle,Solar,0,1,1,0,"Compulsive Reloader, Sleight of Hand, Slideshot","Box Breathing, Clown Cartridge, Turnabout",5,Box Breathing+Sleight of Hand | Box Breathing+Slideshot | Clown Cartridge+Compulsive Reloader | Clown Cartridge+Slideshot | Slideshot+Turnabout,2886339027
1082,Albedo Wing,preferred,Glaive,Arc,1,0,0,1,"Beacon Rounds, Field Prep, Immovable Object","Close to Melee, High-Impact Reserves, Lead from Gold",5,Beacon Rounds+High-Impact Reserves | Beacon Rounds+Lead from Gold | Close to Melee+Field Prep | High-Impact Reserves+Immovable Object | Immovable Object+Lead from Gold,2680976411
1083,Royal Entry,preferred,Rocket Launcher,Void,1,0,0,1,"Quickdraw, Rangefinder, Threat Detector","Ambitious Assassin, Clown Cartridge, Cluster Bomb",5,Ambitious Assassin+Rangefinder | Clown Cartridge+Rangefinder | Clown Cartridge+Threat Detector | Cluster Bomb+Quickdraw | Cluster Bomb+Threat Detector,2448907086
1084,Reghusk's Pledge,preferred,Auto Rifle,Void,1,0,0,1,"Built to Blast, Demoralize, Impromptu Ammunition","Attrition Orbs, Swashbuckler, Target Lock",5,Attrition Orbs+Impromptu Ammunition | Built to Blast+Swashbuckler | Built to Blast+Target Lock | Demoralize+Swashbuckler | Demoralize+Target Lock,2370525224
1085,Keraunios,preferred,Trace Rifle,Arc,1,0,0,1,"Rapid Hit, Shoot to Loot, Supercharged Magazine","Chain Reaction, Detonator Beam, Target Lock",5,Chain Reaction+Shoot to Loot | Chain Reaction+Supercharged Magazine | Detonator Beam+Shoot to Loot | Detonator Beam+Supercharged Magazine | Rapid Hit+Target Lock,2386208942
1086,Forthcoming Deviance (Adept),preferred,Glaive,Void,0,1,1,0,"Demolitionist, Dimensional Shift, Immovable Object","Collective Demolition, Unstoppable Force, Vorpal Weapon",5,Collective Demolition+Demolitionist | Collective Demolition+Immovable Object | Demolitionist+Unstoppable Force | Dimensional Shift+Vorpal Weapon | Immovable Object+Vorpal Weapon,3123651616
1087,Zaouli's Bane (Harrowed),preferred,Hand Cannon,Solar,0,1,1,0,"Explosive Payload, Gutshot Straight, Redirection","Focused Fury, Meganeura, Surrounded",5,Explosive Payload+Focused Fury | Explosive Payload+Meganeura | Explosive Payload+Surrounded | Meganeura+Redirection | Redirection+Surrounded,291092617
1088,Volta Bracket,preferred,Sniper Rifle,Strand,1,0,1,1,"Keep Away, Shoot to Loot, Subsistence","Cascade Point, Mega Kill Clip, Under Pressure",5,Cascade Point+Shoot to Loot | Keep Away+Under Pressure | Mega Kill Clip+Shoot to Loot | Mega Kill Clip+Subsistence | Shoot to Loot+Under Pressure,3920310144
1089,Imminence (Adept),preferred,Submachine Gun,Strand,0,1,1,0,"Dynamic Sway Reduction, Fragile Focus, Perpetual Motion","Desperate Measures, Firefly, Paracausal Affinity",5,Desperate Measures+Fragile Focus | Dynamic Sway Reduction+Firefly | Dynamic Sway Reduction+Paracausal Affinity | Firefly+Fragile Focus | Fragile Focus+Paracausal Affinity,3951511045
1090,Qullim's Terminus (Harrowed),preferred,Machine Gun,Stasis,0,1,1,0,"Firmly Planted, Heating Up, Slickdraw","Headstone, Killing Tally, Mega Kill Clip",5,Firmly Planted+Headstone | Firmly Planted+Killing Tally | Headstone+Slickdraw | Heating Up+Mega Kill Clip | Mega Kill Clip+Slickdraw,3248429089
1091,Embraced Identity,preferred,Sniper Rifle,Void,1,0,1,1,"Attrition Orbs, Permeability, Withering Gaze","Box Breathing, Fourth Time's the Charm, High Ground",5,Attrition Orbs+Box Breathing | Attrition Orbs+Fourth Time's the Charm | Box Breathing+Withering Gaze | Fourth Time's the Charm+Withering Gaze | High Ground+Permeability,2821677368
1092,Yesteryear,preferred,Pulse Rifle,Void,1,0,0,1,"Compulsive Reloader, Slideways, Well-Rounded","Pugilist, Repulsor Brace, Under-Over",5,Compulsive Reloader+Pugilist | Pugilist+Slideways | Pugilist+Well-Rounded | Repulsor Brace+Slideways | Slideways+Under-Over,4028000428
1093,Veiled Threat,preferred,Auto Rifle,Stasis,1,0,1,1,"Shoot to Loot, Strategist, To the Pain","Collective Action, Encore, Headstone",5,Collective Action+Shoot to Loot | Collective Action+To the Pain | Encore+Shoot to Loot | Encore+Strategist | Headstone+To the Pain,3685470415
1094,Song of Ir Yût (Adept),preferred,Machine Gun,Arc,0,1,1,0,"Jolting Feedback, Supercharged Magazine, Zen Moment","Bait and Switch, Master of Arms, Sword Logic",5,Bait and Switch+Supercharged Magazine | Bait and Switch+Zen Moment | Jolting Feedback+Master of Arms | Master of Arms+Zen Moment | Supercharged Magazine+Sword Logic,407511664
1095,Haliaetus,preferred,Rocket Launcher,Strand,1,0,0,1,"Envious Assassin, Impulse Amplifier, Quickdraw","Bipod, Hatchling, Reaper's Tithe",5,Bipod+Quickdraw | Envious Assassin+Reaper's Tithe | Hatchling+Impulse Amplifier | Hatchling+Quickdraw | Impulse Amplifier+Reaper's Tithe,2155534128
1096,Axial Lacuna,preferred,Fusion Rifle,Solar,1,0,1,1,"Cornered, Empty Traits Socket, Eye of the Storm","Controlled Burst, Frenzy, Kickstart",5,Controlled Burst+Empty Traits Socket | Controlled Burst+Eye of the Storm | Cornered+Frenzy | Empty Traits Socket+Kickstart | Eye of the Storm+Frenzy,3867373351
1097,Someday,preferred,Shotgun,Kinetic,1,0,1,1,"Dual Loader, Empty Traits Socket, Strategist","Barrel Constrictor, Collective Action, Recombination",4,Barrel Constrictor+Empty Traits Socket | Barrel Constrictor+Strategist | Collective Action+Dual Loader | Empty Traits Socket+Recombination,3232203524
1098,Praedyth's Revenge (Timelost),preferred,Sniper Rifle,Kinetic,0,1,1,0,"Envious Arsenal, Fourth Time's the Charm, Kinetic Tremors","All-Star, High-Impact Reserves, Opening Shot",4,All-Star+Envious Arsenal | All-Star+Fourth Time's the Charm | High-Impact Reserves+Kinetic Tremors | Kinetic Tremors+Opening Shot,2362652544
1099,Double-Edged Answer,preferred,Sword,Void,1,0,0,1,"En Garde, Energy Transfer, Pugilist","Adrenaline Junkie, Counterattack, Harmony",4,Adrenaline Junkie+Energy Transfer | Counterattack+Pugilist | En Garde+Harmony | Energy Transfer+Harmony,105164264
1100,Critical Anomaly (Adept),preferred,Sniper Rifle,Stasis,0,1,1,0,"Crystalline Corpsebloom, Rampage, Reconstruction","Firing Line, Mega Kill Clip, Triple Tap",4,Crystalline Corpsebloom+Firing Line | Crystalline Corpsebloom+Triple Tap | Mega Kill Clip+Rampage | Reconstruction+Triple Tap,172461430
1101,Chain of Command,preferred,Machine Gun,Stasis,1,0,0,1,"Osmosis, Turnabout, Under-Over","Adaptive Munitions, Desperate Measures, Focused Fury",4,Adaptive Munitions+Under-Over | Desperate Measures+Turnabout | Focused Fury+Turnabout | Focused Fury+Under-Over,1716620044
1102,Blowout,preferred,Rocket Launcher,Arc,1,0,0,1,"Sympathetic Arsenal, Thresh, Turnabout","Cluster Bomb, Disruption Break, Multikill Clip",4,Cluster Bomb+Turnabout | Disruption Break+Turnabout | Multikill Clip+Sympathetic Arsenal | Multikill Clip+Thresh,1903182562
1103,Willful Hamartia,preferred,Linear Fusion Rifle,Arc,1,0,0,1,"High-Impact Reserves, Lone Wolf, Slideways","Jolting Feedback, Offhand Strike, Reservoir Burst",4,High-Impact Reserves+Offhand Strike | High-Impact Reserves+Reservoir Burst | Jolting Feedback+Slideways | Lone Wolf+Offhand Strike,1952295804
1104,Wicked Sister,preferred,Grenade Launcher,Strand,1,0,0,1,"Clown Cartridge, Perpetual Motion, Slice","Explosive Light, Full Court, Reverberation",4,Clown Cartridge+Full Court | Explosive Light+Slice | Full Court+Perpetual Motion | Perpetual Motion+Reverberation,2039776723
1105,The Riposte,preferred,Auto Rifle,Void,1,0,0,1,"Dimensional Shift, Light Touch, Rewind Rounds","Destabilizing Rounds, Kill Clip, Target Lock",4,Destabilizing Rounds+Light Touch | Destabilizing Rounds+Rewind Rounds | Dimensional Shift+Kill Clip | Dimensional Shift+Target Lock,866434750
1106,Semiotician,preferred,Rocket Launcher,Strand,1,0,1,1,"Empty Traits Socket, Field Prep, Wellspring","Bipod, Danger Zone, Hatchling",4,Bipod+Wellspring | Danger Zone+Empty Traits Socket | Field Prep+Hatchling | Hatchling+Wellspring,2922749929
1107,Rapid Growth,preferred,Sniper Rifle,Arc,1,0,0,1,"Fourth Time's the Charm, Light Touch, Trickle Charge","Aggregate Charge, Binary Orbit, Closing Time",4,Aggregate Charge+Light Touch | Aggregate Charge+Trickle Charge | Binary Orbit+Fourth Time's the Charm | Closing Time+Trickle Charge,3856342856
1108,Koraxis's Distress (Adept),preferred,Grenade Launcher,Strand,0,1,1,0,"Blast Distributor, Chain Reaction, Danger Zone","Chaos Reshaped, Surrounded, Wellspring",4,Blast Distributor+Surrounded | Chain Reaction+Chaos Reshaped | Chain Reaction+Surrounded | Chaos Reshaped+Danger Zone,495442100
1109,Hushed Whisper,preferred,Combat Bow,Strand,1,0,0,1,"Lead From Light, Lone Wolf, Snapshot Sights","Archer's Gambit, Collective Action, Explosive Head",4,Archer's Gambit+Lead From Light | Archer's Gambit+Lone Wolf | Collective Action+Lead From Light | Explosive Head+Lone Wolf,3574168117
1110,Hezen Vengeance (Timelost),preferred,Rocket Launcher,Solar,0,1,1,0,"Cluster Bomb, Envious Arsenal, Incandescent","Collective Action, Explosive Light, Lasting Impression",4,Cluster Bomb+Explosive Light | Collective Action+Envious Arsenal | Envious Arsenal+Lasting Impression | Incandescent+Lasting Impression,3623686757
1111,Fatebringer (Timelost),preferred,Hand Cannon,Kinetic,0,1,1,0,"Explosive Payload, Osmosis, Stopping Power","All-Star, Binary Orbit, One for All",4,Binary Orbit+Explosive Payload | Binary Orbit+Osmosis | One for All+Osmosis | One for All+Stopping Power,4219826183
1112,Exile's Curse,preferred,Fusion Rifle,Arc,1,0,0,1,"Field Prep, Firmly Planted, Pulse Monitor","Celerity, Feeding Frenzy, Kickstart",4,Celerity+Firmly Planted | Feeding Frenzy+Firmly Planted | Feeding Frenzy+Pulse Monitor | Field Prep+Kickstart,679281855
1113,Ecliptic Distaff,preferred,Glaive,Void,1,0,0,1,"Disruption Break, Repulsor Brace, Tilting at Windmills","Binary Orbit, Unstoppable Force, Withering Gaze",4,Binary Orbit+Tilting at Windmills | Disruption Break+Withering Gaze | Repulsor Brace+Unstoppable Force | Tilting at Windmills+Withering Gaze,1942143745
1114,The Third Axiom,preferred,Pulse Rifle,Arc,1,0,0,1,"Quickdraw, Rangefinder, Zen Moment","Elemental Capacitor, Headseeker, Unrelenting",4,Headseeker+Quickdraw | Quickdraw+Unrelenting | Rangefinder+Unrelenting | Unrelenting+Zen Moment,3744058588
1115,The Call,preferred,Sidearm,Strand,1,0,1,1,"Beacon Rounds, Lead from Gold, Stats for All","Chaos Reshaped, Empty Traits Socket, Multikill Clip",4,Beacon Rounds+Chaos Reshaped | Chaos Reshaped+Lead from Gold | Empty Traits Socket+Lead from Gold | Multikill Clip+Stats for All,3947966653
1116,Servant Leader,preferred,Scout Rifle,Kinetic,1,0,0,1,"Hip-Fire Grip, No Distractions, Pulse Monitor","Adrenaline Junkie, Kill Clip, Thresh",4,Adrenaline Junkie+No Distractions | Hip-Fire Grip+Thresh | Kill Clip+No Distractions | Kill Clip+Pulse Monitor,1107446438
1117,Prolonged Engagement,preferred,Submachine Gun,Stasis,1,0,0,1,"Air Assault, Dynamic Sway Reduction, Perfect Float","Gutshot Straight, Pugilist, Target Lock",4,Air Assault+Target Lock | Dynamic Sway Reduction+Gutshot Straight | Perfect Float+Pugilist | Perfect Float+Target Lock,2349907931
1118,Positive Outlook,preferred,Auto Rifle,Void,1,0,0,1,"Invisible Hand, Shot Swap, Tap the Trigger","Adaptive Munitions, Destabilizing Rounds, Golden Tricorn",5,Adaptive Munitions+Shot Swap | Adaptive Munitions+Tap the Trigger | Destabilizing Rounds+Invisible Hand | Golden Tricorn+Shot Swap | Golden Tricorn+Tap the Trigger,491078457
1119,Non-Denouement (Adept),preferred,Combat Bow,Arc,0,1,1,0,"Shoot to Loot, Strategist, Successful Warm-Up","Meganeura, Moving Target, One for All",4,Meganeura+Strategist | Moving Target+Strategist | Moving Target+Successful Warm-Up | One for All+Successful Warm-Up,1039915310
1120,Strident Whistle,preferred,Combat Bow,Solar,1,0,0,1,"Archer's Tempo, Rangefinder, Sneak Bow","Cornered, Explosive Head, Harmony",4,Archer's Tempo+Harmony | Cornered+Rangefinder | Harmony+Rangefinder | Harmony+Sneak Bow,2591241074
1121,No Feelings,preferred,Scout Rifle,Arc,1,0,0,1,"Collective Demolition, Rolling Storm, Voltshot","Box Breathing, Gear Shift, Rampage",4,Box Breathing+Rolling Storm | Collective Demolition+Rampage | Gear Shift+Voltshot | Rampage+Voltshot,2979764077
1122,Locus Locutus,preferred,Sniper Rifle,Stasis,1,0,1,1,"Discord, Empty Traits Socket, Steady Hands","Box Breathing, Firing Line, Under-Over",4,Box Breathing+Steady Hands | Discord+Under-Over | Empty Traits Socket+Firing Line | Steady Hands+Under-Over,4132072834
1123,Joxer's Longsword,preferred,Pulse Rifle,Void,1,0,0,1,"Enlightened Action, Gutshot Straight, Rewind Rounds","Demoralize, Desperado, One for All",4,Demoralize+Enlightened Action | Desperado+Rewind Rounds | Gutshot Straight+One for All | One for All+Rewind Rounds,157601190
1124,Doom of Chelchis (Harrowed),preferred,Scout Rifle,Void,0,1,1,0,"Firefly, Stats for All, Vorpal Weapon","Frenzy, Meganeura, Withering Gaze",4,Firefly+Meganeura | Frenzy+Vorpal Weapon | Meganeura+Vorpal Weapon | Stats for All+Withering Gaze,1184692845
