copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
802,Zaouli's Bane (Harrowed),preferred,Hand Cannon,Solar,0,1,0,1,0,"Ensemble, Gutshot Straight, Redirection","Chaos Reshaped, Focused Fury, Surrounded",5,,,Chaos Reshaped+Ensemble | Chaos Reshaped+Gutshot Straight | Focused Fury+Redirection | Gutshot Straight+Surrounded | Redirection+Surrounded,291092617
803,Wild Style,preferred,Grenade Launcher,Solar,1,0,1,0,1,"Danger Zone, Enlightened Action, Reconstruction","Attrition Orbs, One for All, Permeability",5,,,Attrition Orbs+Reconstruction | Danger Zone+One for All | Enlightened Action+One for All | Enlightened Action+Permeability | Permeability+Reconstruction,1332123064
804,Watchful Eye,preferred,Machine Gun,Arc,1,0,0,0,1,"Field Prep, Mulligan, Wellspring","Elemental Honing, Killing Tally, Target Lock",5,,,Elemental Honing+Field Prep | Killing Tally+Mulligan | Killing Tally+Wellspring | Mulligan+Target Lock | Target Lock+Wellspring,3058845782
805,Veiled Threat,preferred,Auto Rifle,Stasis,1,0,0,1,1,"Fragile Focus, Loose Change, Shoot to Loot","Encore, Gutshot Straight, Headstone",5,,,Fragile Focus+Headstone | Gutshot Straight+Loose Change | Gutshot Straight+Shoot to Loot | Headstone+Loose Change | Headstone+Shoot to Loot,3685470415
806,The Spiteful Fang,preferred,Combat Bow,Stasis,1,0,1,0,1,"Archer's Tempo, Perfect Float, Rimestealer","Archer's Gambit, Crystalline Corpsebloom, Rampage",5,,,Archer's Gambit+Perfect Float | Archer's Gambit+Rimestealer | Archer's Tempo+Rampage | Crystalline Corpsebloom+Perfect Float | Rampage+Rimestealer,1704597062
807,Summum Bonum (Adept),preferred,Sword,Arc,0,1,0,1,0,"Deconstruct, Strategist, Tireless Blade","Bait and Switch, Chaos Reshaped, Jolting Feedback",5,,,Bait and Switch+Strategist | Bait and Switch+Tireless Blade | Chaos Reshaped+Tireless Blade | Deconstruct+Jolting Feedback | Jolting Feedback+Tireless Blade,2001697739
808,Stryker's Sure-Hand,preferred,Sword,Void,1,0,1,0,1,"Assassin's Blade, Repulsor Brace, Tireless Blade","Destabilizing Rounds, Impromptu Ammunition, Redirection",5,,,Assassin's Blade+Impromptu Ammunition | Assassin's Blade+Redirection | Destabilizing Rounds+Tireless Blade | Impromptu Ammunition+Tireless Blade | Redirection+Repulsor Brace,2490460292
809,Shoreline Dissident,preferred,Sniper Rifle,Void,1,0,0,0,1,"Explosive Payload, Recycled Energy, Triple Tap","Adagio, High Ground, Precision Instrument",5,,,Adagio+Explosive Payload | Explosive Payload+High Ground | Explosive Payload+Precision Instrument | High Ground+Recycled Energy | Precision Instrument+Recycled Energy,1193318082
810,Salvager's Salvo,preferred,Grenade Launcher,Arc,1,0,1,0,1,"Ambitious Assassin, Light Touch, Unrelenting","Reaper's Tithe, Voltshot, Vorpal Weapon",5,,,Ambitious Assassin+Voltshot | Light Touch+Reaper's Tithe | Light Touch+Vorpal Weapon | Reaper's Tithe+Unrelenting | Unrelenting+Voltshot,2461640837
811,Reghusk's Pledge,preferred,Auto Rifle,Void,1,0,0,0,1,"Demoralize, Proximity Power, Rewind Rounds","Attrition Orbs, Golden Tricorn, Golden Tricorn Enhanced",5,,,Attrition Orbs+Proximity Power | Golden Tricorn+Proximity Power | Golden Tricorn+Rewind Rounds | Golden Tricorn Enhanced+Proximity Power | Golden Tricorn Enhanced+Rewind Rounds,2370525224
812,Rapid Growth,preferred,Sniper Rifle,Arc,1,0,0,0,1,"Fourth Time's the Charm, Lucky Shot, Snapshot Sights","Aggregate Charge, Jolting Feedback, Rolling Storm",5,,,Aggregate Charge+Fourth Time's the Charm | Fourth Time's the Charm+Jolting Feedback | Jolting Feedback+Lucky Shot | Lucky Shot+Rolling Storm | Rolling Storm+Snapshot Sights,3856342856
813,Punching Out,preferred,Sidearm,Solar,1,0,1,0,1,"Rangefinder, Recycled Energy, Subsistence","Feeding Frenzy, Incandescent, Meganeura",5,,,Feeding Frenzy+Recycled Energy | Feeding Frenzy+Subsistence | Incandescent+Recycled Energy | Meganeura+Recycled Energy | Meganeura+Subsistence,1469372193
814,Nightshade,preferred,Pulse Rifle,Strand,1,0,1,0,1,"Lead From Light, Lucky Shot, Outlaw","Desperate Measures, Eye of the Storm, Moving Target",5,,,Desperate Measures+Lead From Light | Desperate Measures+Outlaw | Eye of the Storm+Lead From Light | Lead From Light+Moving Target | Lucky Shot+Moving Target,1559068369
815,Mirror Imago (Adept),preferred,Submachine Gun,Strand,0,1,0,0,1,"Moving Target, Overflow, Recycled Energy","Offhand Strike, Permeability, Sword Logic",5,,,Moving Target+Offhand Strike | Moving Target+Permeability | Offhand Strike+Overflow | Overflow+Permeability | Recycled Energy+Sword Logic,4116546788
816,Locus Locutus,preferred,Sniper Rifle,Stasis,1,0,0,1,1,"Discord, Ensemble, Steady Hands","Box Breathing, Firing Line, High Ground",5,,,Box Breathing+Steady Hands | Discord+Firing Line | Discord+High Ground | Ensemble+High Ground | Firing Line+Steady Hands,4132072834
817,Laser Painter,preferred,Linear Fusion Rifle,Strand,1,0,1,0,1,"Encore, Invisible Hand, Rapid Hit","Golden Tricorn Enhanced, Hip-Fire Grip, Wellspring",5,,,Encore+Hip-Fire Grip | Golden Tricorn Enhanced+Rapid Hit | Hip-Fire Grip+Rapid Hit | Invisible Hand+Wellspring | Rapid Hit+Wellspring,3221722018
818,Fatebringer (Timelost),preferred,Hand Cannon,Kinetic,0,1,0,1,0,"Impromptu Ammunition, Opening Shot, Osmosis","Binary Orbit, Magnificent Howl, One for All",5,,,Binary Orbit+Impromptu Ammunition | Binary Orbit+Osmosis | Impromptu Ammunition+One for All | Magnificent Howl+Opening Shot | One for All+Osmosis,4219826183
819,Embraced Identity,preferred,Sniper Rifle,Void,1,0,0,1,1,"Destabilizing Rounds, Reconstruction, Vorpal Weapon","Aggregate Charge, Box Breathing, Fourth Time's the Charm",5,,,Aggregate Charge+Destabilizing Rounds | Aggregate Charge+Vorpal Weapon | Box Breathing+Reconstruction | Box Breathing+Vorpal Weapon | Fourth Time's the Charm+Reconstruction,2821677368
820,Corrective Measure (Timelost),preferred,Machine Gun,Void,0,1,0,1,0,"Demolitionist, Redirection, Subsistence","Butterfly, Killing Tally, Withering Gaze",6,,,Butterfly+Demolitionist | Butterfly+Redirection | Butterfly+Subsistence | Demolitionist+Withering Gaze | Killing Tally+Redirection | Subsistence+Withering Gaze,2334480463
821,Bellowing Giant,preferred,Rocket Launcher,Void,1,0,1,0,1,"Impromptu Ammunition, Lasting Impression, Quickdraw","Aggregate Charge, Collective Demolition, Reaper's Tithe",5,,,Aggregate Charge+Quickdraw | Collective Demolition+Impromptu Ammunition | Collective Demolition+Quickdraw | Impromptu Ammunition+Reaper's Tithe | Lasting Impression+Reaper's Tithe,1889005379
822,Axial Lacuna,preferred,Fusion Rifle,Solar,1,0,0,1,1,"Cornered, Eye of the Storm, Heal Clip","Kickstart, Reservoir Burst, Surrounded",5,,,Cornered+Kickstart | Eye of the Storm+Reservoir Burst | Eye of the Storm+Surrounded | Heal Clip+Kickstart | Heal Clip+Reservoir Burst,3867373351
823,Auric Disabler,preferred,Auto Rifle,Strand,1,0,0,0,1,"Dragonfly, Dynamic Sway Reduction, Lone Wolf","Onslaught, Target Lock, Tear",5,,,Dragonfly+Target Lock | Dragonfly+Tear | Dynamic Sway Reduction+Tear | Lone Wolf+Onslaught | Lone Wolf+Tear,702001725
824,The Title,preferred,Submachine Gun,Void,1,0,0,0,1,"Grave Robber, Repulsor Brace, Threat Detector","Demoralize, Elemental Honing, Under Pressure",5,,,Demoralize+Grave Robber | Elemental Honing+Repulsor Brace | Elemental Honing+Threat Detector | Repulsor Brace+Under Pressure | Threat Detector+Under Pressure,4106258882
825,The Third Axiom,preferred,Pulse Rifle,Arc,1,0,1,0,1,"Rangefinder, Slideshot, Slideways","Headseeker, Sympathetic Arsenal, Thresh",5,,,Headseeker+Slideways | Rangefinder+Sympathetic Arsenal | Slideshot+Thresh | Slideways+Sympathetic Arsenal | Slideways+Thresh,3744058588
826,Autumn Wind,preferred,Pulse Rifle,Kinetic,1,0,1,0,1,"Perfect Float, Pugilist, Rangefinder","Elemental Capacitor, Focused Fury, Vorpal Weapon",7,,,Elemental Capacitor+Pugilist | Focused Fury+Perfect Float | Focused Fury+Pugilist | Focused Fury+Rangefinder | Perfect Float+Vorpal Weapon | Pugilist+Vorpal Weapon | Rangefinder+Vorpal Weapon,3110377595
827,Xenoclast IV,preferred,Shotgun,Arc,1,0,1,0,1,"Dual Loader, Genesis, Lead from Gold","Disruption Break, Rampage, Surrounded",6,,,Disruption Break+Dual Loader | Disruption Break+Lead from Gold | Dual Loader+Rampage | Genesis+Surrounded | Lead from Gold+Rampage | Lead from Gold+Surrounded,963732594
828,Willful Hamartia,preferred,Linear Fusion Rifle,Arc,1,0,0,0,1,"High-Impact Reserves, Successful Warm-Up, Tap the Trigger","Kickstart, Offhand Strike, Reservoir Burst",5,,,High-Impact Reserves+Offhand Strike | High-Impact Reserves+Reservoir Burst | Kickstart+Successful Warm-Up | Kickstart+Tap the Trigger | Reservoir Burst+Tap the Trigger,1952295804
829,Word of Crota (Adept),preferred,Hand Cannon,Void,0,1,0,1,0,"Collective Demolition, Dragonfly, Killing Wind","Master of Arms, Precision Instrument, Sword Logic",5,,,Collective Demolition+Precision Instrument | Dragonfly+Master of Arms | Dragonfly+Precision Instrument | Killing Wind+Master of Arms | Killing Wind+Sword Logic,3926103986
830,BxR-55 Battler,preferred,Pulse Rifle,Solar,1,0,0,1,1,"Demolitionist, Killing Wind, Snapshot Sights","Blunt Execution Rounds, Gutshot Straight, Incandescent",5,,,Blunt Execution Rounds+Demolitionist | Blunt Execution Rounds+Snapshot Sights | Demolitionist+Gutshot Straight | Gutshot Straight+Snapshot Sights | Incandescent+Killing Wind,2708806099
831,Parabellum,preferred,Submachine Gun,Solar,1,0,0,0,1,"Collective Demolition, Heal Clip, Rewind Rounds","Adagio, Collective Action, Perfect Float",5,,,Adagio+Collective Demolition | Adagio+Rewind Rounds | Collective Action+Heal Clip | Collective Action+Rewind Rounds | Heal Clip+Perfect Float,3769072067
832,Briar's Contempt (Adept),preferred,Linear Fusion Rifle,Solar,0,1,0,1,0,"Burning Ambition, Incandescent, Rapid Hit","Aggregate Charge, Focused Fury, High-Impact Reserves",6,,,Aggregate Charge+Rapid Hit | Burning Ambition+Focused Fury | Burning Ambition+High-Impact Reserves | Focused Fury+Incandescent | High-Impact Reserves+Incandescent | High-Impact Reserves+Rapid Hit,2890082420
833,Luna Regolith III,preferred,Sniper Rifle,Solar,0,0,1,0,1,"Clown Cartridge, Perfect Float, Under Pressure","Cascade Point, Explosive Payload, Precision Instrument",6,,,Cascade Point+Under Pressure | Clown Cartridge+Explosive Payload | Clown Cartridge+Precision Instrument | Explosive Payload+Under Pressure | Perfect Float+Precision Instrument | Precision Instrument+Under Pressure,1948035256
834,The Heron,preferred,Glaive,Void,1,0,0,0,1,"Disruption Break, Lead from Gold, Proximity Power","Destabilizing Rounds, Redirection, Unstoppable Force",5,,,Destabilizing Rounds+Disruption Break | Destabilizing Rounds+Lead from Gold | Disruption Break+Redirection | Lead from Gold+Unstoppable Force | Proximity Power+Unstoppable Force,2246386812
835,Ecliptic Distaff,preferred,Glaive,Void,1,0,1,0,1,"Immovable Object, Impulse Amplifier, Tilting at Windmills","Binary Orbit, Close to Melee, Withering Gaze",5,,,Binary Orbit+Immovable Object | Binary Orbit+Tilting at Windmills | Close to Melee+Tilting at Windmills | Immovable Object+Withering Gaze | Impulse Amplifier+Withering Gaze,1942143745
836,The Call,preferred,Sidearm,Strand,1,0,0,1,1,"Beacon Rounds, Lead from Gold, Strategist","Aggregate Charge, Empty Traits Socket, Multikill Clip",5,,,Aggregate Charge+Beacon Rounds | Aggregate Charge+Strategist | Beacon Rounds+Empty Traits Socket | Empty Traits Socket+Lead from Gold | Multikill Clip+Strategist,3947966653
837,Iterative Loop,preferred,Fusion Rifle,Arc,1,0,0,1,1,"Grave Robber, Successful Warm-Up, Well-Rounded","Adrenaline Junkie, Controlled Burst, Empty Traits Socket",5,,,Adrenaline Junkie+Successful Warm-Up | Controlled Burst+Grave Robber | Controlled Burst+Well-Rounded | Empty Traits Socket+Grave Robber | Empty Traits Socket+Successful Warm-Up,1289796511
838,Insidious (Adept),preferred,Pulse Rifle,Arc,0,1,0,1,0,"Frenzy, Rolling Storm, Sleight of Hand","Adrenaline Junkie, Chaos Reshaped, One for All",5,,,Adrenaline Junkie+Frenzy | Adrenaline Junkie+Rolling Storm | Chaos Reshaped+Rolling Storm | Frenzy+One for All | One for All+Rolling Storm,786352912
839,Reckless Endangerment,preferred,Shotgun,Kinetic,1,0,1,0,1,"Bewildering Burst, Lone Wolf, Perpetual Motion","All-Star, Binary Orbit, Swashbuckler",5,,,All-Star+Perpetual Motion | Bewildering Burst+Binary Orbit | Bewildering Burst+Swashbuckler | Binary Orbit+Lone Wolf | Lone Wolf+Swashbuckler,3085559077
840,Precipial,preferred,Shotgun,Void,1,0,0,0,1,"One-Two Punch, Proximity Power, Reconstruction","Discord, Opening Shot, Slideshot",5,,,Discord+Reconstruction | One-Two Punch+Opening Shot | Opening Shot+Proximity Power | Proximity Power+Slideshot | Reconstruction+Slideshot,367772693
841,Pure Poetry,preferred,Hand Cannon,Kinetic,0,0,1,0,1,"Grave Robber, Shoot to Loot, Tunnel Vision","Multikill Clip, Pugilist, Rampage",5,,,Grave Robber+Pugilist | Multikill Clip+Tunnel Vision | Pugilist+Shoot to Loot | Pugilist+Tunnel Vision | Rampage+Shoot to Loot,2671639706
842,Servant Leader,preferred,Scout Rifle,Kinetic,0,0,1,0,1,"Heating Up, Hip-Fire Grip, No Distractions","Multikill Clip, One for All, Osmosis",5,,,Heating Up+Osmosis | Hip-Fire Grip+Osmosis | Multikill Clip+No Distractions | No Distractions+One for All | No Distractions+Osmosis,1107446438
843,Last Rite,preferred,Scout Rifle,Kinetic,1,0,1,0,1,"Dual Loader, Keep Away, Shoot to Loot","Adhesive Ordnance, Explosive Payload, Vorpal Weapon",5,,,Adhesive Ordnance+Keep Away | Adhesive Ordnance+Shoot to Loot | Dual Loader+Explosive Payload | Keep Away+Vorpal Weapon | Shoot to Loot+Vorpal Weapon,3708636616
844,Hammerhead,preferred,Machine Gun,Void,1,0,1,0,1,"Destabilizing Rounds, Rampage, Rewind Rounds","Onslaught, Tap the Trigger, Target Lock",5,,,Destabilizing Rounds+Onslaught | Destabilizing Rounds+Target Lock | Onslaught+Rewind Rounds | Rampage+Target Lock | Rewind Rounds+Tap the Trigger,1896309757
845,Exile's Curse,preferred,Fusion Rifle,Arc,1,0,0,0,1,"Firmly Planted, Grave Robber, Slideshot","Backup Plan, Disruption Break, Kickstart",5,,,Backup Plan+Grave Robber | Backup Plan+Slideshot | Disruption Break+Firmly Planted | Disruption Break+Grave Robber | Kickstart+Slideshot,679281855
846,Bad Omens,preferred,Rocket Launcher,Void,1,0,1,0,1,"Bipod, Destabilizing Rounds, Tracking Module","Elemental Honing, Explosive Light, Quickdraw",5,,,Bipod+Quickdraw | Destabilizing Rounds+Elemental Honing | Destabilizing Rounds+Explosive Light | Destabilizing Rounds+Quickdraw | Elemental Honing+Tracking Module,1996201272
847,Adamantite (Adept),preferred,Auto Rifle,Strand,0,1,0,0,1,"Demolitionist, Ensemble, Pugilist","Circle of Life, Elemental Honing, Kill Clip",5,,,Circle of Life+Demolitionist | Circle of Life+Pugilist | Elemental Honing+Ensemble | Ensemble+Kill Clip | Kill Clip+Pugilist,3485029080
848,Yesteryear,preferred,Pulse Rifle,Void,1,0,1,0,1,"Compulsive Reloader, Ensemble, Well-Rounded","Dragonfly, Multikill Clip, Under-Over",5,,,Compulsive Reloader+Dragonfly | Dragonfly+Ensemble | Dragonfly+Well-Rounded | Ensemble+Multikill Clip | Multikill Clip+Well-Rounded,4028000428
849,Something New,preferred,Hand Cannon,Stasis,1,0,0,0,1,"Feeding Frenzy, Subsistence, Wellspring","Encore, Harmony, Headstone",5,,,Encore+Feeding Frenzy | Encore+Subsistence | Feeding Frenzy+Headstone | Harmony+Wellspring | Headstone+Subsistence,3240434620
850,Albruna-D,preferred,Sniper Rifle,Arc,0,0,1,0,1,"Air Assault, Clown Cartridge, Explosive Payload","Cascade Point, Slickdraw, Under-Over",5,,,Air Assault+Cascade Point | Cascade Point+Explosive Payload | Clown Cartridge+Slickdraw | Clown Cartridge+Under-Over | Explosive Payload+Under-Over,676270382
851,Different Times,preferred,Pulse Rifle,Strand,1,0,0,1,1,"Invisible Hand, Offhand Strike, Outlaw","Collective Action, Empty Traits Socket, Golden Tricorn Enhanced",5,,,Collective Action+Invisible Hand | Collective Action+Offhand Strike | Empty Traits Socket+Outlaw | Golden Tricorn Enhanced+Offhand Strike | Golden Tricorn Enhanced+Outlaw,3016891299
852,Borrowed Time,preferred,Submachine Gun,Solar,0,0,1,0,1,"Dynamic Sway Reduction, Feeding Frenzy, Firmly Planted","Frenzy, Thresh, Wellspring",5,,,Dynamic Sway Reduction+Thresh | Dynamic Sway Reduction+Wellspring | Feeding Frenzy+Wellspring | Firmly Planted+Frenzy | Firmly Planted+Thresh,875848769
853,Python,preferred,Shotgun,Void,1,0,1,0,1,"Dimensional Shift, Overflow, Slideshot","Destabilizing Rounds, Swashbuckler, Withering Gaze",4,,,Destabilizing Rounds+Slideshot | Dimensional Shift+Swashbuckler | Overflow+Withering Gaze | Slideshot+Withering Gaze,4276696962
854,Monody-44,preferred,Fusion Rifle,Void,1,0,0,0,1,"Attrition Orbs, Cornered, Repulsor Brace","Controlled Burst, Destabilizing Rounds, Successful Warm-Up",4,,,Attrition Orbs+Controlled Burst | Controlled Burst+Repulsor Brace | Cornered+Destabilizing Rounds | Repulsor Brace+Successful Warm-Up,3201200906
855,Keraunios,preferred,Trace Rifle,Arc,1,0,0,0,1,"Rapid Hit, Shoot to Loot, Trickle Charge","Detonator Beam, Rolling Storm, Target Lock",4,,,Detonator Beam+Shoot to Loot | Detonator Beam+Trickle Charge | Rapid Hit+Target Lock | Target Lock+Trickle Charge,2386208942
856,Jorum's Claw,preferred,Pulse Rifle,Solar,1,0,0,0,1,"Gutshot Straight, Iron Grip, Offhand Strike","Headseeker, Iron Reach, Kill Clip",4,,,Gutshot Straight+Iron Reach | Headseeker+Iron Grip | Iron Grip+Kill Clip | Iron Reach+Offhand Strike,62937067
857,Triple Laureate,preferred,Hand Cannon,Stasis,1,0,0,0,1,"Ambitious Assassin, Crystalline Corpsebloom, Rangefinder","Chaos Reshaped, Kill Clip, Master of Arms",4,,,Ambitious Assassin+Kill Clip | Chaos Reshaped+Rangefinder | Crystalline Corpsebloom+Kill Clip | Crystalline Corpsebloom+Master of Arms,2908653246
858,The Slammer,preferred,Sword,Stasis,1,0,1,0,1,"Chain Reaction, Eager Edge, Thresh","Cold Steel, Demolitionist, Permeability",4,,,Chain Reaction+Cold Steel | Cold Steel+Eager Edge | Demolitionist+Thresh | Permeability+Thresh,2889501828
859,The Hero's Burden,preferred,Submachine Gun,Void,1,0,0,0,1,"Air Assault, Fragile Focus, Zen Moment","Iron Grip, Kill Clip, Repulsor Brace",4,,,Air Assault+Kill Clip | Fragile Focus+Iron Grip | Fragile Focus+Repulsor Brace | Iron Grip+Zen Moment,2488587246
860,Sarpedon-D,preferred,Hand Cannon,Arc,1,0,1,0,1,"Eddy Current, Proximity Power, To the Pain","Desperate Measures, Rolling Storm, Voltshot",4,,,Desperate Measures+Eddy Current | Proximity Power+Rolling Storm | Proximity Power+Voltshot | Rolling Storm+To the Pain,3318545829
861,Phyllotactic Spiral,preferred,Pulse Rifle,Arc,1,0,0,1,1,"Hip-Fire Grip, Shot Swap, Trickle Charge","Gutshot Straight, Rolling Storm, Voltshot",4,,,Gutshot Straight+Shot Swap | Gutshot Straight+Trickle Charge | Rolling Storm+Shot Swap | Shot Swap+Voltshot,3635821806
862,Oversoul Edict (Adept),preferred,Pulse Rifle,Arc,0,1,0,1,0,"Enlightened Action, Perpetual Motion, Rolling Storm","Gear Shift, Swashbuckler, Sword Logic",4,,,Enlightened Action+Sword Logic | Gear Shift+Perpetual Motion | Rolling Storm+Swashbuckler | Rolling Storm+Sword Logic,578105049
863,Mindbender's Ambition,preferred,Shotgun,Solar,1,0,1,0,1,"Auto-Loading Holster, Slideways, Snapshot Sights","One-Two Punch, Steady Hands, Well-Rounded",4,,,Auto-Loading Holster+Well-Rounded | One-Two Punch+Slideways | One-Two Punch+Snapshot Sights | Slideways+Steady Hands,1094005544
864,Gnawing Hunger,preferred,Auto Rifle,Void,1,0,1,0,1,"Overflow, Tap the Trigger, Withering Gaze","Dynamic Sway Reduction, Rampage, Swashbuckler",4,,,Dynamic Sway Reduction+Overflow | Rampage+Withering Gaze | Swashbuckler+Tap the Trigger | Swashbuckler+Withering Gaze,214545213
