copy_index,weapon,role,type,damage_type,is_tiered,is_adept,is_vendor6,is_craftable,is_obtainable,col2_perks,col3_perks,combos_solved,best_pos,gfs,sample_combos,hash
540,Aberrant Action,preferred,Sidearm,Solar,1,0,0,1,1,"Ambitious Assassin, Beacon Rounds, Heal Clip","Demolitionist, Reverberation, Snapshot Sights",7,,,Ambitious Assassin+Demolitionist | Ambitious Assassin+Reverberation | Ambitious Assassin+Snapshot Sights | Beacon Rounds+Snapshot Sights | Demolitionist+Heal Clip | Heal Clip+Reverberation | Heal Clip+Snapshot Sights,2198166292
541,Round Robin,preferred,Hand Cannon,Strand,1,0,0,1,1,"Envious Assassin, Slideshot, Subsistence","Adagio, Precision Instrument, Pugilist",7,,,Adagio+Envious Assassin | Adagio+Subsistence | Envious Assassin+Precision Instrument | Envious Assassin+Pugilist | Precision Instrument+Slideshot | Precision Instrument+Subsistence | Pugilist+Subsistence,2034215657
542,Pardon Our Dust,preferred,Grenade Launcher,Kinetic,1,0,0,1,1,"Ambitious Assassin, Auto-Loading Holster, Stats for All","Danger Zone, Pugilist, Turnabout",7,,,Ambitious Assassin+Danger Zone | Ambitious Assassin+Turnabout | Auto-Loading Holster+Danger Zone | Auto-Loading Holster+Pugilist | Auto-Loading Holster+Turnabout | Danger Zone+Stats for All | Stats for All+Turnabout,3849810018
543,Insidious (Adept),preferred,Pulse Rifle,Arc,0,1,0,1,0,"Dragonfly, Frenzy, Rapid Hit","Adaptive Munitions, Bait and Switch, Voltshot",7,,,Adaptive Munitions+Frenzy | Adaptive Munitions+Rapid Hit | Bait and Switch+Dragonfly | Bait and Switch+Rapid Hit | Dragonfly+Voltshot | Frenzy+Voltshot | Rapid Hit+Voltshot,786352912
544,VS Chill Inhibitor,preferred,Grenade Launcher,Stasis,1,0,0,0,1,"Attrition Orbs, Cascade Point, Chill Clip","Aggregate Charge, Bait and Switch, Surrounded",6,,,Aggregate Charge+Cascade Point | Aggregate Charge+Chill Clip | Attrition Orbs+Surrounded | Bait and Switch+Chill Clip | Cascade Point+Surrounded | Chill Clip+Surrounded,2452936817
545,Summum Bonum (Adept),preferred,Sword,Arc,0,1,0,1,0,"Deconstruct, Proximity Power, Sharp Harvest","Bait and Switch, Chaos Reshaped, Elemental Honing",6,,,Bait and Switch+Proximity Power | Bait and Switch+Sharp Harvest | Chaos Reshaped+Deconstruct | Chaos Reshaped+Proximity Power | Deconstruct+Elemental Honing | Elemental Honing+Sharp Harvest,2001697739
546,Stryker's Sure-Hand,preferred,Sword,Void,1,0,1,0,1,"Rampage, Relentless Strikes, Sharp Harvest","Impromptu Ammunition, Redirection, Whirlwind Blade",6,,,Impromptu Ammunition+Relentless Strikes | Impromptu Ammunition+Sharp Harvest | Rampage+Redirection | Rampage+Whirlwind Blade | Redirection+Relentless Strikes | Sharp Harvest+Whirlwind Blade,2490460292
547,Hardline Cut,preferred,Sword,Arc,1,0,0,0,1,"Flash Counter, Proximity Power, Relentless Strikes","Jolting Feedback, One for All, Vorpal Weapon",8,,,Flash Counter+One for All | Flash Counter+Vorpal Weapon | Jolting Feedback+Proximity Power | Jolting Feedback+Relentless Strikes | One for All+Proximity Power | One for All+Relentless Strikes | Proximity Power+Vorpal Weapon | Relentless Strikes+Vorpal Weapon,3461043766
548,Corundum Hammer,preferred,Hand Cannon,Strand,1,0,0,0,1,"Reconstruction, Shoot to Loot, Slice","Elemental Honing, Explosive Payload, Keep Away",6,,,Elemental Honing+Shoot to Loot | Explosive Payload+Reconstruction | Explosive Payload+Slice | Keep Away+Reconstruction | Keep Away+Shoot to Loot | Keep Away+Slice,2263462407
549,Bad Omens,preferred,Rocket Launcher,Void,1,0,1,0,1,"Destabilizing Rounds, Light Touch, Perpetual Motion","Bait and Switch, Cluster Bomb, Withering Gaze",6,,,Bait and Switch+Destabilizing Rounds | Bait and Switch+Perpetual Motion | Cluster Bomb+Light Touch | Cluster Bomb+Perpetual Motion | Light Touch+Withering Gaze | Perpetual Motion+Withering Gaze,1996201272
550,Aureus Neutralizer,preferred,Hand Cannon,Kinetic,1,0,0,0,1,"Barrel Constrictor, Proximity Power, Threat Detector","Cascade Point, Closing Time, Desperate Measures",6,,,Barrel Constrictor+Cascade Point | Barrel Constrictor+Closing Time | Cascade Point+Proximity Power | Cascade Point+Threat Detector | Closing Time+Proximity Power | Desperate Measures+Threat Detector,3981920134
551,The Slammer,preferred,Sword,Stasis,1,0,1,0,1,"Pugilist, Relentless Strikes, Thresh","Bait and Switch, Cold Steel, Collective Action",6,,,Bait and Switch+Pugilist | Bait and Switch+Relentless Strikes | Bait and Switch+Thresh | Cold Steel+Pugilist | Collective Action+Relentless Strikes | Collective Action+Thresh,2889501828
552,The Scholar,preferred,Scout Rifle,Kinetic,1,0,0,0,1,"Pulse Monitor, Quickdraw, Slideways","Celerity, No Distractions, Snapshot Sights",6,,,Celerity+Quickdraw | Celerity+Slideways | No Distractions+Quickdraw | No Distractions+Slideways | Pulse Monitor+Snapshot Sights | Slideways+Snapshot Sights,2478792241
553,The Last Dance,preferred,Sidearm,Arc,1,0,1,0,1,"Full Auto Trigger System, Quickdraw, Threat Detector","Opening Shot, Tap the Trigger, Zen Moment",6,,,Full Auto Trigger System+Opening Shot | Full Auto Trigger System+Tap the Trigger | Full Auto Trigger System+Zen Moment | Opening Shot+Quickdraw | Quickdraw+Tap the Trigger | Quickdraw+Zen Moment,4045298483
554,Romantic Death,preferred,Grenade Launcher,Void,1,0,0,0,1,"Feeding Frenzy, Repulsor Brace, Threat Detector","Aggregate Charge, Chain Reaction, Impulse Amplifier",6,,,Aggregate Charge+Feeding Frenzy | Chain Reaction+Feeding Frenzy | Chain Reaction+Repulsor Brace | Chain Reaction+Threat Detector | Feeding Frenzy+Impulse Amplifier | Impulse Amplifier+Threat Detector,2979965246
555,Returned Memory,preferred,Sidearm,Solar,1,0,1,0,1,"Beacon Rounds, Heal Clip, Impulse Amplifier","Adagio, Incandescent, Redirection",6,,,Adagio+Heal Clip | Adagio+Impulse Amplifier | Beacon Rounds+Incandescent | Beacon Rounds+Redirection | Heal Clip+Redirection | Impulse Amplifier+Redirection,4049127142
556,Parabellum,preferred,Submachine Gun,Solar,1,0,0,0,1,"Discord, Killing Wind, Light Touch","Adagio, Burning Ambition, Collective Action",7,,,Adagio+Killing Wind | Adagio+Light Touch | Burning Ambition+Discord | Burning Ambition+Killing Wind | Burning Ambition+Light Touch | Collective Action+Killing Wind | Collective Action+Light Touch,3769072067
557,Ouster Engine,preferred,Grenade Launcher,Stasis,1,0,1,0,1,"Air Trigger, Auto-Loading Holster, Blast Distributor","Chain Reaction, Chaos Reshaped, Crystalline Corpsebloom",6,,,Air Trigger+Chaos Reshaped | Auto-Loading Holster+Chaos Reshaped | Auto-Loading Holster+Crystalline Corpsebloom | Blast Distributor+Chain Reaction | Blast Distributor+Chaos Reshaped | Blast Distributor+Crystalline Corpsebloom,3718184802
558,Nox Perennial V,preferred,Fusion Rifle,Strand,1,0,0,0,1,"Envious Assassin, Loose Change, Under Pressure","Hatchling, Kickstart, Wellspring",6,,,Envious Assassin+Wellspring | Hatchling+Loose Change | Hatchling+Under Pressure | Kickstart+Loose Change | Loose Change+Wellspring | Under Pressure+Wellspring,2767393525
559,Mint Retrograde,preferred,Pulse Rifle,Strand,1,0,1,0,1,"Beacon Rounds, Field Prep, Hatchling","Cascade Point, Frenzy, Master of Arms",6,,,Beacon Rounds+Frenzy | Cascade Point+Field Prep | Field Prep+Frenzy | Field Prep+Master of Arms | Frenzy+Hatchling | Hatchling+Master of Arms,3285784871
560,Taipan-4fr,preferred,Linear Fusion Rifle,Void,1,0,0,1,1,"Clown Cartridge, Ensemble, Genesis","Box Breathing, Empty Traits Socket, Opening Shot",7,,,Box Breathing+Ensemble | Box Breathing+Genesis | Clown Cartridge+Empty Traits Socket | Clown Cartridge+Opening Shot | Empty Traits Socket+Genesis | Ensemble+Opening Shot | Genesis+Opening Shot,1911060537
561,Liturgy,preferred,Grenade Launcher,Stasis,1,0,0,0,1,"Perpetual Motion, Quickdraw, Slideways","Chill Clip, Harmony, Lead from Gold",6,,,Chill Clip+Quickdraw | Chill Clip+Slideways | Harmony+Quickdraw | Harmony+Slideways | Lead from Gold+Perpetual Motion | Lead from Gold+Slideways,3377522331
562,Fair Judgment,preferred,Auto Rifle,Stasis,1,0,1,0,1,"Deconstruct, Keep Away, Slideshot","Built to Blast, Frenzy, Tap the Trigger",6,,,Built to Blast+Deconstruct | Built to Blast+Slideshot | Deconstruct+Tap the Trigger | Frenzy+Slideshot | Keep Away+Tap the Trigger | Slideshot+Tap the Trigger,4113452819
563,Crowning Duologue,preferred,Rocket Launcher,Strand,1,0,0,0,1,"Air Trigger, Demolitionist, Hatchling","Bipod, Envious Assassin, Reverberation",6,,,Air Trigger+Envious Assassin | Air Trigger+Reverberation | Bipod+Demolitionist | Bipod+Hatchling | Demolitionist+Reverberation | Hatchling+Reverberation,4106757302
564,Archon's Thunder,preferred,Machine Gun,Stasis,1,0,0,0,1,"Air Trigger, Enlightened Action, Rimestealer","Rewind Rounds, Tap the Trigger, Target Lock",6,,,Air Trigger+Tap the Trigger | Air Trigger+Target Lock | Enlightened Action+Rewind Rounds | Rewind Rounds+Rimestealer | Rimestealer+Tap the Trigger | Rimestealer+Target Lock,2896109856
565,Yesterday's Question,preferred,Hand Cannon,Arc,1,0,0,0,1,"Air Trigger, Closing Time, To the Pain","Headseeker, Vorpal Weapon, Zen Moment",6,,,Air Trigger+Headseeker | Air Trigger+Vorpal Weapon | Air Trigger+Zen Moment | Closing Time+Headseeker | Closing Time+Vorpal Weapon | Headseeker+To the Pain,2300143112
566,Tomorrow's Answer,preferred,Rocket Launcher,Void,1,0,0,0,1,"Danger Zone, Tracking Module, Withering Gaze","Bait and Switch, Bipod, Chain Reaction",7,,,Bait and Switch+Danger Zone | Bait and Switch+Tracking Module | Bait and Switch+Withering Gaze | Bipod+Danger Zone | Bipod+Withering Gaze | Chain Reaction+Tracking Module | Chain Reaction+Withering Gaze,3009199534
567,Ulterior Observation,preferred,Machine Gun,Stasis,1,0,0,0,1,"Built to Blast, Headstone, Subsistence","Binary Orbit, Closing Time, Rimestealer",6,,,Binary Orbit+Headstone | Built to Blast+Closing Time | Built to Blast+Rimestealer | Closing Time+Headstone | Closing Time+Subsistence | Rimestealer+Subsistence,1079872540
568,The Ringing Nail,preferred,Auto Rifle,Solar,1,0,1,0,1,"Dragonfly, Heal Clip, Incandescent","Disruption Break, Firefly, Onslaught",6,,,Disruption Break+Dragonfly | Disruption Break+Heal Clip | Disruption Break+Incandescent | Dragonfly+Firefly | Firefly+Heal Clip | Firefly+Incandescent,4206550094
569,Sixth Sense,preferred,Hand Cannon,Strand,1,0,0,0,1,"Built to Blast, Lucky Shot, Triple Tap","Desperate Measures, Eye of the Storm, Tear",6,,,Built to Blast+Desperate Measures | Built to Blast+Eye of the Storm | Built to Blast+Tear | Desperate Measures+Triple Tap | Eye of the Storm+Triple Tap | Lucky Shot+Tear,4032097591
570,No Feelings,preferred,Scout Rifle,Arc,1,0,1,0,1,"Collective Demolition, Impromptu Ammunition, Outlaw","Box Breathing, Explosive Payload, Gear Shift",6,,,Box Breathing+Outlaw | Collective Demolition+Explosive Payload | Collective Demolition+Gear Shift | Explosive Payload+Impromptu Ammunition | Gear Shift+Impromptu Ammunition | Gear Shift+Outlaw,2979764077
571,Nasreddin,preferred,Sword,Arc,1,0,0,0,1,"Energy Transfer, Sharp Harvest, Wellspring","Eager Edge, En Garde, Rolling Storm",6,,,Eager Edge+Energy Transfer | Eager Edge+Wellspring | En Garde+Sharp Harvest | En Garde+Wellspring | Rolling Storm+Sharp Harvest | Rolling Storm+Wellspring,1979417829
572,Keen Thistle,preferred,Sniper Rifle,Solar,1,0,0,0,1,"Envious Arsenal, Lead from Gold, Snapshot Sights","Bait and Switch, Closing Time, Fourth Time's the Charm",6,,,Bait and Switch+Lead from Gold | Bait and Switch+Snapshot Sights | Closing Time+Snapshot Sights | Envious Arsenal+Fourth Time's the Charm | Fourth Time's the Charm+Lead from Gold | Fourth Time's the Charm+Snapshot Sights,2499834164
573,Exalted Truth,preferred,Hand Cannon,Void,1,0,0,0,1,"Destabilizing Rounds, Moving Target, Withering Gaze","Eye of the Storm, Magnificent Howl, Repulsor Brace",6,,,Destabilizing Rounds+Eye of the Storm | Destabilizing Rounds+Magnificent Howl | Eye of the Storm+Withering Gaze | Magnificent Howl+Moving Target | Magnificent Howl+Withering Gaze | Moving Target+Repulsor Brace,3436626079
574,Eleatic Principle,preferred,Machine Gun,Arc,1,0,0,1,1,"Ensemble, Offhand Strike, Zen Moment","Adaptive Munitions, Empty Traits Socket, Target Lock",6,,,Adaptive Munitions+Ensemble | Adaptive Munitions+Offhand Strike | Empty Traits Socket+Offhand Strike | Empty Traits Socket+Zen Moment | Ensemble+Target Lock | Offhand Strike+Target Lock,105306149
575,Duty Bound,preferred,Auto Rifle,Kinetic,1,0,1,0,1,"Perpetual Motion, Steady Hands, Triple Tap","Dynamic Sway Reduction, Frenzy, One for All",6,,,Dynamic Sway Reduction+Steady Hands | Dynamic Sway Reduction+Triple Tap | Frenzy+Steady Hands | Frenzy+Triple Tap | One for All+Perpetual Motion | One for All+Triple Tap,435216110
576,Different Times,preferred,Pulse Rifle,Strand,1,0,0,1,1,"Heating Up, Invisible Hand, Outlaw","Adrenaline Junkie, Golden Tricorn, Headseeker",6,,,Adrenaline Junkie+Invisible Hand | Adrenaline Junkie+Outlaw | Golden Tricorn+Heating Up | Golden Tricorn+Outlaw | Headseeker+Heating Up | Headseeker+Invisible Hand,3016891299
577,Boomslang-4fr,preferred,Linear Fusion Rifle,Arc,1,0,1,0,1,"Envious Arsenal, Field Prep, Heating Up","Binary Orbit, Jolting Feedback, Successful Warm-Up",6,,,Binary Orbit+Field Prep | Binary Orbit+Heating Up | Envious Arsenal+Jolting Feedback | Field Prep+Successful Warm-Up | Heating Up+Jolting Feedback | Heating Up+Successful Warm-Up,3926153598
578,Agape,preferred,Hand Cannon,Solar,1,0,0,0,1,"Outlaw, Pugilist, Rewind Rounds","Burning Ambition, Firefly, Fragile Focus",6,,,Burning Ambition+Outlaw | Burning Ambition+Pugilist | Firefly+Pugilist | Firefly+Rewind Rounds | Fragile Focus+Outlaw | Fragile Focus+Rewind Rounds,4124362340
579,Word of Crota (Adept),preferred,Hand Cannon,Void,0,1,0,1,0,"Collective Demolition, Dragonfly, Repulsor Brace","Destabilizing Rounds, Magnificent Howl, Sword Logic",6,,,Collective Demolition+Destabilizing Rounds | Collective Demolition+Sword Logic | Destabilizing Rounds+Dragonfly | Dragonfly+Magnificent Howl | Magnificent Howl+Repulsor Brace | Repulsor Brace+Sword Logic,3926103986
580,Kindled Orchid,preferred,Hand Cannon,Void,1,0,1,0,1,"Kill Clip, Repulsor Brace, Shoot to Loot","Destabilizing Rounds, Eye of the Storm, Master of Arms",7,,,Destabilizing Rounds+Kill Clip | Destabilizing Rounds+Shoot to Loot | Eye of the Storm+Repulsor Brace | Eye of the Storm+Shoot to Loot | Kill Clip+Master of Arms | Master of Arms+Repulsor Brace | Master of Arms+Shoot to Loot,3961462214
581,Malediction,preferred,Hand Cannon,Kinetic,1,0,1,0,1,"Enlightened Action, Keep Away, Sleight of Hand","All-Star, Explosive Payload, Redirection",7,,,All-Star+Enlightened Action | All-Star+Keep Away | Enlightened Action+Explosive Payload | Enlightened Action+Redirection | Explosive Payload+Keep Away | Explosive Payload+Sleight of Hand | Redirection+Sleight of Hand,979721268
582,Fortunate Star,preferred,Combat Bow,Void,1,0,0,0,1,"Archer's Tempo, Impromptu Ammunition, Transcendent Moment","Archer's Gambit, Demoralize, Sword Logic",6,,,Archer's Gambit+Impromptu Ammunition | Archer's Gambit+Transcendent Moment | Archer's Tempo+Demoralize | Archer's Tempo+Sword Logic | Demoralize+Transcendent Moment | Sword Logic+Transcendent Moment,2631466936
583,The Inquisitor,preferred,Shotgun,Arc,1,0,0,0,1,"Loose Change, Perpetual Motion, Slideshot","Closing Time, Fragile Focus, Precision Instrument",6,,,Closing Time+Loose Change | Closing Time+Slideshot | Fragile Focus+Loose Change | Fragile Focus+Slideshot | Loose Change+Precision Instrument | Perpetual Motion+Precision Instrument,51129316
584,Spoiler Alert,preferred,Sidearm,Kinetic,1,0,1,0,1,"Killing Wind, Tunnel Vision, Under Pressure","Frenzy, High-Impact Reserves, Unrelenting",6,,,Frenzy+Under Pressure | High-Impact Reserves+Killing Wind | High-Impact Reserves+Tunnel Vision | Killing Wind+Unrelenting | Tunnel Vision+Unrelenting | Under Pressure+Unrelenting,2588048270
585,The Keening,preferred,Sidearm,Arc,1,0,1,0,1,"Killing Wind, Lone Wolf, Moving Target","Dragonfly, Jolting Feedback, Multikill Clip",6,,,Dragonfly+Lone Wolf | Jolting Feedback+Killing Wind | Jolting Feedback+Lone Wolf | Killing Wind+Multikill Clip | Lone Wolf+Multikill Clip | Moving Target+Multikill Clip,3902351469
586,Solemn Remembrance,preferred,Hand Cannon,Stasis,1,0,1,0,1,"Headstone, Impromptu Ammunition, Zen Moment","Firefly, Keep Away, Rimestealer",6,,,Firefly+Headstone | Firefly+Zen Moment | Headstone+Keep Away | Impromptu Ammunition+Rimestealer | Keep Away+Zen Moment | Rimestealer+Zen Moment,4116518582
587,Solemn Lie,preferred,Hand Cannon,Arc,1,0,1,0,1,"Keep Away, Moving Target, Trickle Charge","Elemental Capacitor, Rapid Hit, Rolling Storm",6,,,Elemental Capacitor+Trickle Charge | Keep Away+Rapid Hit | Keep Away+Rolling Storm | Moving Target+Rapid Hit | Moving Target+Rolling Storm | Rapid Hit+Trickle Charge,1041028435
588,Sublimation,preferred,Scout Rifle,Arc,1,0,0,0,1,"Demolitionist, Eddy Current, Sympathetic Arsenal","Adagio, Explosive Payload, Redirection",6,,,Adagio+Demolitionist | Adagio+Sympathetic Arsenal | Eddy Current+Explosive Payload | Eddy Current+Redirection | Explosive Payload+Sympathetic Arsenal | Redirection+Sympathetic Arsenal,1674692344
589,Briar's Contempt (Adept),preferred,Linear Fusion Rifle,Solar,0,1,0,1,0,"Incandescent, Keep Away, Rewind Rounds","Aggregate Charge, Chaos Reshaped, Harmony",6,,,Aggregate Charge+Keep Away | Aggregate Charge+Rewind Rounds | Chaos Reshaped+Incandescent | Chaos Reshaped+Rewind Rounds | Harmony+Incandescent | Harmony+Rewind Rounds,2890082420
590,Rapacious Appetite,preferred,Submachine Gun,Stasis,1,0,0,1,1,"Fourth Time's the Charm, Invisible Hand, Offhand Strike","Cascade Point, Harmony, Headstone",6,,,Cascade Point+Fourth Time's the Charm | Fourth Time's the Charm+Harmony | Harmony+Invisible Hand | Harmony+Offhand Strike | Headstone+Invisible Hand | Headstone+Offhand Strike,1081724548
591,Point of the Stag,preferred,Combat Bow,Arc,1,0,0,0,1,"Archer's Tempo, Elemental Capacitor, No Distractions","Dragonfly, Eye of the Storm, Golden Tricorn",6,,,Archer's Tempo+Eye of the Storm | Archer's Tempo+Golden Tricorn | Dragonfly+Elemental Capacitor | Elemental Capacitor+Golden Tricorn | Eye of the Storm+No Distractions | Golden Tricorn+No Distractions,888872889
592,The Summoner,preferred,Auto Rifle,Solar,1,0,0,0,1,"Dynamic Sway Reduction, Perpetual Motion, Subsistence","Golden Tricorn Enhanced, Onslaught, Tap the Trigger",7,,,Dynamic Sway Reduction+Golden Tricorn Enhanced | Golden Tricorn Enhanced+Perpetual Motion | Golden Tricorn Enhanced+Subsistence | Onslaught+Perpetual Motion | Onslaught+Subsistence | Perpetual Motion+Tap the Trigger | Subsistence+Tap the Trigger,1820994983
593,Perfect Pitch,preferred,Submachine Gun,Solar,1,0,1,0,1,"Discord, Dynamic Sway Reduction, Heal Clip","Focused Fury, Incandescent, Rampage",6,,,Discord+Incandescent | Discord+Rampage | Dynamic Sway Reduction+Focused Fury | Dynamic Sway Reduction+Incandescent | Dynamic Sway Reduction+Rampage | Focused Fury+Heal Clip,2191451996
594,No Reprieve,preferred,Shotgun,Stasis,1,0,0,1,1,"Feeding Frenzy, Outlaw, Triple Tap","Focused Fury, Harmony, Surrounded",6,,,Feeding Frenzy+Focused Fury | Focused Fury+Triple Tap | Harmony+Outlaw | Harmony+Triple Tap | Outlaw+Surrounded | Surrounded+Triple Tap,2531963421
